val1,val2,val3,PSAL,code,step,PLRR,ARTL
0,2,0,629,14,2,1,1036
0,0,0,629,255,3,1,1036
21,22,1,631,58,0,49,264
16,0,0,631,25,1,49,264
2,0,-1,631,26,2,49,264
48,30,191,631,13,3,49,264
0,0,0,631,1,4,49,264
0,0,0,631,255,5,49,264
27,0,0,633,25,0,49,264
64,32,254,633,3,1,49,264
0,0,0,633,2,2,49,264
0,0,0,633,255,3,49,264
0,0,0,635,25,0,49,264
2,0,0,635,16,1,49,264
0,0,0,635,2,2,49,264
0,0,0,635,255,3,49,264
12,40,254,637,8,0,71,1017
2,4,0,637,9,1,71,1017
200,64,254,637,8,2,71,1017
0,0,0,637,10,3,71,1017
0,0,0,637,255,4,71,1017
0,0,0,639,1,0,71,1017
0,0,0,639,255,1,71,1017
40,32,254,641,3,0,71,1017
0,0,0,641,2,1,71,1017
0,0,0,641,255,2,71,1017
80,0,0,655,25,0,71,1017
40,32,254,655,3,1,71,1017
80,37,254,655,3,2,71,1017
0,0,0,655,2,3,71,1017
0,0,0,655,255,4,71,1017
80,0,0,656,25,0,71,1017
40,32,254,656,3,1,71,1017
80,26,254,656,3,2,71,1017
0,0,0,656,2,3,71,1017
0,0,0,656,255,4,71,1017
113,111,1,658,58,0,56,5399
1,14,-1,658,26,1,56,5399
64,14,191,658,13,2,56,5399
0,0,0,658,1,3,56,5399
0,0,0,658,255,4,56,5399
154,151,1,662,58,0,48,1155
4,0,0,662,25,1,48,1155
20,37,-1,662,26,2,48,1155
32,37,191,662,13,3,48,1155
0,0,0,662,1,4,48,1155
0,0,0,662,255,5,48,1155
0,0,0,664,1,0,112,1081
0,0,0,664,255,1,112,1081
24,0,0,666,14,0,1,1084
32,3,254,666,3,1,1,1084
0,2,0,666,14,2,1,1084
0,0,0,666,255,3,1,1084
4,-1,0,669,18,0,2,1087
0,0,0,669,255,1,2,1087
0,0,0,687,15,0,2,1105
0,0,0,687,255,1,2,1105
24,0,-1,689,26,0,2,1153
3,-1,0,689,18,1,2,1153
0,0,0,689,255,2,2,1153
24,0,-1,690,26,0,2,1119
3,-1,0,690,18,1,2,1119
0,0,0,690,15,2,2,1119
0,0,0,690,255,3,2,1119
1,49,-1,698,26,0,1,1112
16,49,254,698,3,1,1,1112
0,0,0,698,14,2,1,1112
0,0,0,698,255,3,1,1112
0,0,0,699,25,0,1,1151
1,8,-1,699,26,1,1,1151
7,7,191,699,3,2,1,1151
0,0,0,699,14,3,1,1151
0,0,0,699,255,4,1,1151
16,16,254,700,8,0,85,1115
48,32,254,700,8,1,85,1115
1,2,0,700,9,2,85,1115
120,0,254,700,8,3,85,1115
0,0,0,700,10,4,85,1115
0,0,0,700,255,5,85,1115
2,0,-1,716,26,0,1,1113
6,24,254,716,3,1,1,1113
0,0,0,716,14,2,1,1113
0,0,0,716,255,3,1,1113
16,10,254,729,8,0,85,3508
2,1,0,729,9,1,85,3508
24,28,254,729,8,2,85,3508
1,2,0,729,9,3,85,3508
120,0,254,729,8,4,85,3508
0,0,0,729,10,5,85,3508
0,0,0,729,255,6,85,3508
1,0,0,732,25,0,1,1135
1,32,-1,732,26,1,1,1135
6,32,191,732,3,2,1,1135
0,0,0,732,14,3,1,1135
0,0,0,732,255,4,1,1135
1,2,1,745,58,0,1,1150
2,0,-1,745,26,1,1,1150
32,32,254,745,13,2,1,1150
0,0,0,745,14,3,1,1150
0,0,0,745,255,4,1,1150
64,51,165,747,8,0,91,2794
128,58,165,747,8,1,91,2794
2,5,0,747,9,2,91,2794
160,0,0,747,25,3,91,2794
0,0,0,747,10,4,91,2794
0,0,0,747,255,5,91,2794
21,56,-1,766,26,0,2,1172
4,-1,0,766,18,1,2,1172
0,0,0,766,255,2,2,1172
3,64,-1,768,26,0,2,1173
7,-1,0,768,18,1,2,1173
0,0,0,768,255,2,2,1173
21,10,-1,769,26,0,2,1174
4,-1,0,769,18,1,2,1174
0,0,0,769,255,2,2,1174
5,0,0,770,25,0,2,2118
21,32,-1,770,26,1,2,2118
7,-1,0,770,18,2,2,2118
0,0,0,770,255,3,2,2118
21,45,-1,771,26,0,2,5198
4,7,0,771,18,1,2,5198
0,0,0,771,255,2,2,5198
21,3,-1,775,26,0,1,1182
48,3,254,775,3,1,1,1182
0,2,0,775,14,2,1,1182
0,0,0,775,255,3,1,1182
0,0,0,776,14,0,1,1183
0,0,0,776,255,1,1,1183
16,0,191,786,8,0,102,1189
96,5,191,786,8,1,102,1189
16,8,191,786,8,2,102,1189
2,1,0,786,9,3,102,1189
240,30,254,786,8,4,102,1189
0,0,0,786,10,5,102,1189
0,0,0,786,255,6,102,1189
8,0,0,809,14,0,2,225
0,0,0,809,15,1,2,225
0,0,0,809,255,2,2,225
16,0,0,857,14,0,1,2509
11,48,254,857,3,1,1,2509
68,62,254,857,3,2,1,2509
0,2,0,857,14,3,1,2509
0,0,0,857,255,4,1,2509
35,0,7,871,14,0,1,2509
0,0,0,871,2,1,1,2509
0,0,0,871,255,2,1,2509
8,0,0,884,15,0,1,1888
0,0,0,884,255,1,1,1888
6,5,-1,886,26,0,55,1260
48,5,114,886,32,1,55,1260
0,0,0,886,7,2,55,1260
0,0,0,886,255,3,55,1260
12,85,204,888,8,0,93,2102
4,64,254,888,8,1,93,2102
128,0,0,888,25,2,93,2102
0,0,0,888,10,3,93,2102
0,0,0,888,255,4,93,2102
32,0,0,889,14,0,124,1326
64,32,254,889,8,1,124,1326
1,5,0,889,9,2,124,1326
32,0,0,889,25,3,124,1326
0,0,0,889,10,4,124,1326
0,0,0,889,255,5,124,1326
22,64,-1,893,26,0,115,1292
48,0,0,893,14,1,115,1292
120,56,165,893,8,2,115,1292
0,0,0,893,10,3,115,1292
0,0,0,893,255,4,115,1292
21,5,-1,894,26,0,116,1314
48,0,0,894,14,1,116,1314
80,3,165,894,8,2,116,1314
0,0,0,894,10,3,116,1314
0,0,0,894,255,4,116,1314
4,0,0,900,14,0,1,893
32,60,254,900,3,1,1,893
0,2,0,900,14,2,1,893
0,0,0,900,255,3,1,893
32,32,254,906,8,0,75,1273
1,8,0,906,9,1,75,1273
120,32,254,906,8,2,75,1273
0,0,0,906,10,3,75,1273
0,0,0,906,255,4,75,1273
72,32,254,907,8,0,70,1275
1,8,0,907,9,1,70,1275
120,32,254,907,8,2,70,1275
0,0,0,907,10,3,70,1275
0,0,0,907,255,4,70,1275
68,32,254,908,8,0,70,1275
1,8,0,908,9,1,70,1275
120,32,254,908,8,2,70,1275
0,0,0,908,10,3,70,1275
0,0,0,908,255,4,70,1275
32,32,254,911,8,0,75,1279
2,8,0,911,9,1,75,1279
200,32,254,911,8,2,75,1279
0,0,0,911,10,3,75,1279
0,0,0,911,255,4,75,1279
54,32,254,913,8,0,70,1281
2,8,0,913,9,1,70,1281
200,32,254,913,8,2,70,1281
0,0,0,913,10,3,70,1281
0,0,0,913,255,4,70,1281
68,32,254,916,8,0,70,1280
2,8,0,916,9,1,70,1280
120,32,254,916,8,2,70,1280
0,0,0,916,10,3,70,1280
0,0,0,916,255,4,70,1280
104,32,254,917,8,0,68,2564
2,17,0,917,9,1,68,2564
49,0,0,917,25,2,68,2564
0,0,0,917,10,3,68,2564
0,0,0,917,255,4,68,2564
104,32,254,918,8,0,68,400
1,17,0,918,9,1,68,400
8,112,254,918,8,2,68,400
32,0,0,918,25,3,68,400
0,0,0,918,10,4,68,400
0,0,0,918,255,5,68,400
54,32,254,919,8,0,69,1287
2,17,0,919,9,1,69,1287
64,0,0,919,25,2,69,1287
0,0,0,919,10,3,69,1287
0,0,0,919,255,4,69,1287
54,32,254,920,8,0,69,1529
1,17,0,920,9,1,69,1529
64,0,0,920,25,2,69,1529
0,0,0,920,10,3,69,1529
0,0,0,920,255,4,69,1529
36,32,254,921,8,0,74,1683
2,17,0,921,9,1,74,1683
48,0,0,921,25,2,74,1683
0,0,0,921,10,3,74,1683
0,0,0,921,255,4,74,1683
40,32,254,922,8,0,74,1529
1,17,0,922,9,1,74,1529
64,0,0,922,25,2,74,1529
0,0,0,922,10,3,74,1529
0,0,0,922,255,4,74,1529
20,32,254,923,8,0,74,503
2,17,0,923,9,1,74,503
64,0,0,923,25,2,74,503
0,0,0,923,10,3,74,503
0,0,0,923,255,4,74,503
26,32,254,924,8,0,74,504
1,17,0,924,9,1,74,504
64,0,0,924,25,2,74,504
0,0,0,924,10,3,74,504
0,0,0,924,255,4,74,504
40,42,254,926,8,0,126,3389
2,16,0,926,9,1,126,3389
32,0,0,926,25,2,126,3389
0,0,0,926,10,3,126,3389
0,0,0,926,255,4,126,3389
1,56,-1,928,26,0,74,1288
32,39,254,928,8,1,74,1288
56,31,254,928,8,2,74,1288
1,5,0,928,9,3,74,1288
48,0,0,928,25,4,74,1288
0,0,0,928,10,5,74,1288
0,0,0,928,255,6,74,1288
22,0,-1,932,26,0,116,1289
48,0,0,932,14,1,116,1289
120,7,165,932,8,2,116,1289
0,0,0,932,10,3,116,1289
0,0,0,932,255,4,116,1289
21,48,-1,948,26,0,2,4997
4,-1,0,948,18,1,2,4997
0,0,0,948,255,2,2,4997
80,0,0,966,14,0,123,1328
64,32,254,966,8,1,123,1328
2,5,0,966,9,2,123,1328
32,0,0,966,25,3,123,1328
0,0,0,966,10,4,123,1328
0,0,0,966,255,5,123,1328
64,0,0,967,14,0,121,1329
40,32,254,967,8,1,121,1329
1,2,0,967,9,2,121,1329
120,3,254,967,8,3,121,1329
0,0,0,967,10,4,121,1329
0,0,0,967,255,5,121,1329
64,32,254,973,8,0,69,1336
1,5,0,973,9,1,69,1336
48,0,0,973,25,2,69,1336
0,0,0,973,10,3,69,1336
0,0,0,973,255,4,69,1336
8,0,0,975,25,0,73,699
24,8,254,975,8,1,73,699
144,3,254,975,8,2,73,699
80,0,0,975,25,3,73,699
0,0,0,975,10,4,73,699
0,0,0,975,255,5,73,699
6,0,0,985,25,0,93,1349
20,76,204,985,8,1,93,1349
96,0,0,985,25,2,93,1349
0,0,0,985,10,3,93,1349
0,0,0,985,255,4,93,1349
1,13,0,989,9,0,93,5136
96,0,0,989,25,1,93,5136
0,0,0,989,10,2,93,5136
0,0,0,989,255,3,93,5136
32,32,254,1025,8,0,74,1370
1,17,0,1025,9,1,74,1370
64,0,0,1025,25,2,74,1370
0,0,0,1025,10,3,74,1370
0,0,0,1025,255,4,74,1370
32,32,254,1026,8,0,74,6238
2,17,0,1026,9,1,74,6238
64,0,0,1026,25,2,74,6238
0,0,0,1026,10,3,74,6238
0,0,0,1026,255,4,74,6238
1,2,1,1027,58,0,72,1371
2,0,-1,1027,26,1,72,1371
4,32,254,1027,13,2,72,1371
64,0,0,1027,14,3,72,1371
40,32,254,1027,8,4,72,1371
2,2,0,1027,9,5,72,1371
152,62,216,1027,8,6,72,1371
0,0,0,1027,10,7,72,1371
0,0,0,1027,255,8,72,1371
64,32,254,1034,8,0,88,1374
2,4,0,1034,9,1,88,1374
200,56,254,1034,8,2,88,1374
0,0,0,1034,10,3,88,1374
0,0,0,1034,255,4,88,1374
24,122,165,1037,8,0,100,334
32,0,165,1037,8,1,100,334
40,8,165,1037,8,2,100,334
0,0,0,1037,10,3,100,334
0,0,0,1037,255,4,100,334
24,69,153,1038,8,0,99,333
32,64,153,1038,8,1,99,333
32,58,153,1038,8,2,99,333
0,0,0,1038,10,3,99,333
0,0,0,1038,255,4,99,333
217,220,0,1039,58,0,111,1093
3,32,56,1039,38,1,111,1093
4,0,1,1039,39,2,111,1093
24,80,254,1039,3,3,111,1093
0,0,0,1039,255,4,111,1093
26,0,0,1045,7,0,40,1045
0,0,0,1045,255,1,40,1045
32,32,254,1050,8,0,98,1386
248,30,254,1050,8,1,98,1386
0,0,0,1050,10,2,98,1386
0,0,0,1050,255,3,98,1386
74,23,254,1055,8,0,67,1393
1,1,0,1055,9,1,67,1393
200,7,254,1055,8,2,67,1393
0,0,0,1055,10,3,67,1393
0,0,0,1055,255,4,67,1393
16,16,254,1064,8,0,77,3033
2,1,0,1064,9,1,77,3033
60,32,254,1064,8,2,77,3033
2,2,0,1064,9,3,77,3033
120,64,254,1064,8,4,77,3033
0,0,0,1064,10,5,77,3033
0,0,0,1064,255,6,77,3033
8,0,0,1066,25,0,126,353
80,48,254,1066,8,1,126,353
2,16,0,1066,9,2,126,353
48,0,0,1066,25,3,126,353
0,0,0,1066,10,4,126,353
0,0,0,1066,255,5,126,353
22,0,-1,1069,26,0,125,5355
80,0,0,1069,14,1,125,5355
32,5,254,1069,8,2,125,5355
2,4,0,1069,9,3,125,5355
32,32,254,1069,8,4,125,5355
2,2,0,1069,9,5,125,5355
32,58,254,1069,8,6,125,5355
0,0,0,1069,10,7,125,5355
0,0,0,1069,255,8,125,5355
32,58,254,1073,8,0,90,1886
1,3,0,1073,9,1,90,1886
48,32,254,1073,8,2,90,1886
1,2,0,1073,9,3,90,1886
32,5,254,1073,8,4,90,1886
0,0,0,1073,10,5,90,1886
0,0,0,1073,255,6,90,1886
32,1,254,1074,8,0,90,3392
2,2,0,1074,9,1,90,3392
48,32,254,1074,8,2,90,3392
2,2,0,1074,9,3,90,3392
120,60,254,1074,8,4,90,3392
0,0,0,1074,10,5,90,3392
0,0,0,1074,255,6,90,3392
8,64,204,1078,3,0,93,1410
1,11,0,1078,9,1,93,1410
96,0,0,1078,25,2,93,1410
0,0,0,1078,10,3,93,1410
0,0,0,1078,255,4,93,1410
2,1,1,1092,58,0,74,1403
2,48,-1,1092,26,1,74,1403
8,36,254,1092,13,2,74,1403
40,0,0,1092,14,3,74,1403
32,31,254,1092,8,4,74,1403
2,17,0,1092,9,5,74,1403
32,0,0,1092,25,6,74,1403
0,0,0,1092,10,7,74,1403
0,0,0,1092,255,8,74,1403
16,32,254,1102,8,0,96,412
2,4,0,1102,9,1,96,412
224,56,254,1102,8,2,96,412
0,0,0,1102,10,3,96,412
0,0,0,1102,255,4,96,412
32,10,254,1104,8,0,102,1430
2,1,0,1104,9,1,102,1430
232,32,254,1104,8,2,102,1430
0,0,0,1104,10,3,102,1430
0,0,0,1104,255,4,102,1430
32,44,254,1105,8,0,67,1431
2,3,0,1105,9,1,67,1431
160,55,254,1105,8,2,67,1431
0,0,0,1105,10,3,67,1431
0,0,0,1105,255,4,67,1431
96,5,254,1108,8,0,102,3625
2,4,0,1108,9,1,102,3625
240,29,254,1108,8,2,102,3625
0,0,0,1108,10,3,102,3625
0,0,0,1108,255,4,102,3625
56,53,254,1110,8,0,101,2558
1,1,0,1110,9,1,101,2558
40,34,254,1110,8,2,101,2558
232,32,254,1110,8,3,101,2558
0,0,0,1110,10,4,101,2558
0,0,0,1110,255,5,101,2558
64,32,254,1113,8,0,88,1439
1,3,0,1113,9,1,88,1439
16,24,254,1113,8,2,88,1439
1,3,0,1113,9,3,88,1439
40,17,254,1113,8,4,88,1439
160,7,254,1113,8,5,88,1439
0,0,0,1113,10,6,88,1439
0,0,0,1113,255,7,88,1439
40,56,165,1116,8,0,91,1083
136,60,165,1116,8,1,91,1083
2,17,0,1116,9,2,91,1083
48,0,0,1116,25,3,91,1083
0,0,0,1116,10,4,91,1083
0,0,0,1116,255,5,91,1083
24,69,165,1118,8,0,99,2947
32,64,165,1118,8,1,99,2947
32,58,165,1118,8,2,99,2947
0,0,0,1118,10,3,99,2947
0,0,0,1118,255,4,99,2947
96,26,254,1133,8,0,88,1454
2,1,0,1133,9,1,88,1454
120,42,254,1133,8,2,88,1454
0,0,0,1133,10,3,88,1454
0,0,0,1133,255,4,88,1454
172,171,1,1148,58,0,57,1469
22,0,-1,1148,26,1,57,1469
64,16,191,1148,13,2,57,1469
0,0,0,1148,1,3,57,1469
0,0,0,1148,255,4,57,1469
114,112,1,1149,58,0,92,1470
22,0,-1,1149,26,1,92,1470
40,19,191,1149,13,2,92,1470
40,0,0,1149,14,3,92,1470
16,10,191,1149,8,4,92,1470
80,5,1,1149,35,5,92,1470
1,5,0,1149,9,6,92,1470
48,0,0,1149,25,7,92,1470
0,0,0,1149,10,8,92,1470
0,0,0,1149,255,9,92,1470
24,44,254,1155,8,0,82,1476
1,1,0,1155,9,1,82,1476
32,32,254,1155,8,2,82,1476
1,2,0,1155,9,3,82,1476
120,0,254,1155,8,4,82,1476
0,0,0,1155,10,5,82,1476
0,0,0,1155,255,6,82,1476
24,26,254,1158,8,0,90,4158
24,16,254,1158,8,1,90,4158
2,2,0,1158,9,2,90,4158
160,56,254,1158,8,3,90,4158
0,0,0,1158,10,4,90,4158
0,0,0,1158,255,5,90,4158
6,32,254,1161,8,0,96,1480
2,4,0,1161,9,1,96,1480
224,56,254,1161,8,2,96,1480
0,0,0,1161,10,3,96,1480
0,0,0,1161,255,4,96,1480
6,8,0,1162,58,0,113,604
1,2,0,1162,11,1,113,604
6,0,0,1162,25,2,113,604
8,96,254,1162,3,3,113,604
24,92,254,1162,3,4,113,604
32,0,0,1162,5,5,113,604
0,0,0,1162,255,6,113,604
6,0,0,1163,25,0,71,2962
12,40,254,1163,8,1,71,2962
2,4,0,1163,9,2,71,2962
160,64,254,1163,8,3,71,2962
0,0,0,1163,10,4,71,2962
0,0,0,1163,255,5,71,2962
16,40,254,1164,8,0,71,1017
2,4,0,1164,9,1,71,1017
200,64,254,1164,8,2,71,1017
0,0,0,1164,10,3,71,1017
0,0,0,1164,255,4,71,1017
56,40,254,1166,8,0,126,3146
2,16,0,1166,9,1,126,3146
48,0,0,1166,25,2,126,3146
0,0,0,1166,10,3,126,3146
0,0,0,1166,255,4,126,3146
1,2,0,1168,11,0,113,0
40,64,191,1168,3,1,113,0
0,0,0,1168,14,2,113,0
0,0,0,1168,255,3,113,0
20,32,254,1191,8,0,104,1505
2,22,0,1191,9,1,104,1505
120,64,254,1191,8,2,104,1505
0,0,0,1191,10,3,104,1505
0,0,0,1191,255,4,104,1505
68,32,254,1202,8,0,86,1516
2,3,0,1202,9,1,86,1516
240,42,254,1202,8,2,86,1516
0,0,0,1202,10,3,86,1516
0,0,0,1202,255,4,86,1516
12,16,254,1206,8,0,88,1523
2,1,0,1206,9,1,88,1523
56,32,254,1206,8,2,88,1523
1,1,0,1206,9,3,88,1523
240,17,254,1206,8,4,88,1523
0,0,0,1206,10,5,88,1523
0,0,0,1206,255,6,88,1523
64,60,254,1208,8,0,101,1525
1,4,0,1208,9,1,101,1525
200,34,254,1208,8,2,101,1525
0,0,0,1208,10,3,101,1525
0,0,0,1208,255,4,101,1525
4,32,254,1209,8,0,96,1429
2,4,0,1209,9,1,96,1429
224,56,254,1209,8,2,96,1429
0,0,0,1209,10,3,96,1429
0,0,0,1209,255,4,96,1429
84,32,254,1210,8,0,68,1528
2,5,0,1210,9,1,68,1528
48,0,0,1210,25,2,68,1528
0,0,0,1210,10,3,68,1528
0,0,0,1210,255,4,68,1528
84,32,254,1211,8,0,68,1529
1,5,0,1211,9,1,68,1529
48,0,0,1211,25,2,68,1529
0,0,0,1211,10,3,68,1529
0,0,0,1211,255,4,68,1529
16,16,229,1212,8,0,88,1530
48,32,254,1212,8,1,88,1530
1,2,0,1212,9,2,88,1530
56,2,254,1212,8,3,88,1530
0,0,0,1212,10,4,88,1530
0,0,0,1212,255,5,88,1530
16,48,229,1213,8,0,88,1531
48,32,254,1213,8,1,88,1531
2,2,0,1213,9,2,88,1531
56,61,254,1213,8,3,88,1531
0,0,0,1213,10,4,88,1531
0,0,0,1213,255,5,88,1531
1,24,-1,1214,26,0,116,1289
48,0,0,1214,14,1,116,1289
120,7,165,1214,8,2,116,1289
0,0,0,1214,10,3,116,1289
0,0,0,1214,255,4,116,1289
1,39,-1,1215,26,0,115,1532
16,0,0,1215,14,1,115,1532
160,60,165,1215,8,2,115,1532
0,0,0,1215,10,3,115,1532
0,0,0,1215,255,4,115,1532
80,32,254,1218,8,0,69,5010
2,5,0,1218,9,1,69,5010
64,0,0,1218,25,2,69,5010
0,0,0,1218,10,3,69,5010
0,0,0,1218,255,4,69,5010
80,32,254,1219,8,0,69,5011
1,5,0,1219,9,1,69,5011
64,0,0,1219,25,2,69,5011
0,0,0,1219,10,3,69,5011
0,0,0,1219,255,4,69,5011
56,44,254,1226,8,0,88,1545
1,1,0,1226,9,1,88,1545
120,19,254,1226,8,2,88,1545
0,0,0,1226,10,3,88,1545
0,0,0,1226,255,4,88,1545
12,35,254,1227,8,0,96,1546
1,4,0,1227,9,1,96,1546
120,7,254,1227,8,2,96,1546
0,0,0,1227,10,3,96,1546
0,0,0,1227,255,4,96,1546
12,11,127,1228,8,0,73,1547
160,6,140,1228,8,1,73,1547
64,0,0,1228,25,2,73,1547
0,0,0,1228,10,3,73,1547
0,0,0,1228,255,4,73,1547
5,57,-1,1229,26,0,72,2527
4,53,165,1229,8,1,72,2527
16,56,165,1229,8,2,72,2527
160,61,165,1229,8,3,72,2527
64,0,0,1229,25,4,72,2527
0,0,0,1229,10,5,72,2527
0,0,0,1229,255,6,72,2527
12,52,127,1230,8,0,72,2556
160,57,127,1230,8,1,72,2556
64,0,0,1230,25,2,72,2556
0,0,0,1230,10,3,72,2556
0,0,0,1230,255,4,72,2556
8,32,254,1231,8,0,67,1815
2,3,0,1231,9,1,67,1815
40,42,254,1231,8,2,67,1815
2,1,0,1231,9,3,67,1815
240,56,254,1231,8,4,67,1815
0,0,0,1231,10,5,67,1815
0,0,0,1231,255,6,67,1815
3,0,0,1232,16,0,67,1815
72,32,127,1232,3,1,67,1815
0,0,0,1232,2,2,67,1815
0,0,0,1232,255,3,67,1815
4,32,254,1238,8,0,67,4155
1,3,0,1238,9,1,67,4155
64,21,254,1238,8,2,67,4155
1,3,0,1238,9,3,67,4155
200,7,254,1238,8,4,67,4155
0,0,0,1238,10,5,67,4155
0,0,0,1238,255,6,67,4155
8,32,254,1239,8,0,104,1679
1,22,0,1239,9,1,104,1679
120,0,254,1239,8,2,104,1679
80,0,0,1239,25,3,104,1679
0,0,0,1239,10,4,104,1679
0,0,0,1239,255,5,104,1679
24,16,254,1240,8,0,63,3060
64,32,254,1240,8,1,63,3060
1,4,0,1240,9,2,63,3060
120,10,254,1240,8,3,63,3060
0,0,0,1240,10,4,63,3060
0,0,0,1240,255,5,63,3060
4,32,254,1241,8,0,103,694
2,22,0,1241,9,1,103,694
120,64,254,1241,8,2,103,694
48,0,0,1241,25,3,103,694
0,0,0,1241,10,4,103,694
0,0,0,1241,255,5,103,694
8,19,254,1242,8,0,61,1681
2,4,0,1242,9,1,61,1681
104,32,254,1242,8,2,61,1681
1,7,0,1242,9,3,61,1681
48,113,254,1242,8,4,61,1681
64,0,0,1242,25,5,61,1681
0,0,0,1242,10,6,61,1681
0,0,0,1242,255,7,61,1681
27,80,64,1243,7,0,40,1682
0,0,0,1243,255,1,40,1682
18,53,254,1244,8,0,66,1685
1,1,0,1244,9,1,66,1685
36,32,254,1244,8,2,66,1685
1,4,0,1244,9,3,66,1685
120,7,254,1244,8,4,66,1685
0,0,0,1244,10,5,66,1685
0,0,0,1244,255,6,66,1685
32,32,254,1245,8,0,98,1689
248,34,254,1245,8,1,98,1689
240,34,254,1245,8,2,98,1689
0,0,0,1245,10,3,98,1689
0,0,0,1245,255,4,98,1689
32,32,254,1246,8,0,98,2204
248,29,254,1246,8,1,98,2204
240,29,254,1246,8,2,98,2204
0,0,0,1246,10,3,98,2204
0,0,0,1246,255,4,98,2204
5,6,-1,1247,26,0,73,1690
8,6,165,1247,8,1,73,1690
12,5,165,1247,8,2,73,1690
160,4,165,1247,8,3,73,1690
64,0,0,1247,25,4,73,1690
0,0,0,1247,10,5,73,1690
0,0,0,1247,255,6,73,1690
60,32,254,1248,8,0,69,1691
1,2,0,1248,9,1,69,1691
4,0,254,1248,8,2,69,1691
1,18,0,1248,9,3,69,1691
96,0,0,1248,25,4,69,1691
0,0,0,1248,10,5,69,1691
0,0,0,1248,255,6,69,1691
21,51,-1,1249,26,0,1,1693
48,51,254,1249,4,1,1,1693
0,1,0,1249,14,2,1,1693
0,0,0,1249,255,3,1,1693
21,3,-1,1250,26,0,1,1694
24,3,254,1250,3,1,1,1694
0,1,0,1250,14,2,1,1694
0,0,0,1250,255,3,1,1694
18,16,254,1251,8,0,66,1695
2,1,0,1251,9,1,66,1695
36,32,254,1251,8,2,66,1695
2,4,0,1251,9,3,66,1695
120,56,254,1251,8,4,66,1695
0,0,0,1251,10,5,66,1695
0,0,0,1251,255,6,66,1695
10,16,254,1253,8,0,98,1698
2,3,0,1253,9,1,98,1698
68,32,254,1253,8,2,98,1698
200,33,254,1253,8,3,98,1698
0,0,0,1253,10,4,98,1698
0,0,0,1253,255,5,98,1698
56,5,254,1254,8,0,102,1700
2,4,0,1254,9,1,102,1700
160,32,254,1254,8,2,102,1700
0,0,0,1254,10,3,102,1700
0,0,0,1254,255,4,102,1700
12,16,254,1255,8,0,87,1699
2,3,0,1255,9,1,87,1699
72,32,254,1255,8,2,87,1699
1,1,0,1255,9,3,87,1699
200,19,254,1255,8,4,87,1699
0,0,0,1255,10,5,87,1699
0,0,0,1255,255,6,87,1699
64,32,254,1256,8,0,98,1701
240,36,254,1256,8,1,98,1701
0,0,0,1256,10,2,98,1701
0,0,0,1256,255,3,98,1701
8,48,254,1257,8,0,61,1702
1,4,0,1257,9,1,61,1702
104,32,254,1257,8,2,61,1702
2,7,0,1257,9,3,61,1702
48,74,254,1257,8,4,61,1702
0,0,0,1257,10,5,61,1702
0,0,0,1257,255,6,61,1702
64,32,254,1261,8,0,98,1718
240,29,254,1261,8,1,98,1718
0,0,0,1261,10,2,98,1718
0,0,0,1261,255,3,98,1718
6,0,-1,1262,26,0,2,885
40,3,254,1262,3,1,2,885
0,0,0,1262,15,2,2,885
0,0,0,1262,255,3,2,885
28,32,254,1276,8,0,80,1760
20,10,0,1276,36,1,80,1760
0,15,16,1276,37,2,80,1760
0,0,0,1276,10,3,80,1760
0,0,0,1276,255,4,80,1760
24,32,254,1280,8,0,80,1756
1,5,6,1280,36,1,80,1756
0,46,17,1280,37,2,80,1756
0,0,0,1280,10,3,80,1756
0,0,0,1280,255,4,80,1756
64,32,254,1286,8,0,80,1762
8,3,255,1286,36,1,80,1762
0,21,0,1286,37,2,80,1762
0,0,0,1286,255,3,80,1762
12,48,254,1287,8,0,80,1754
1,1,0,1287,9,1,80,1754
56,32,254,1287,8,2,80,1754
0,2,8,1287,36,3,80,1754
0,16,1,1287,37,4,80,1754
0,0,0,1287,255,5,80,1754
10,16,254,1288,8,0,80,1752
64,32,254,1288,8,1,80,1752
1,9,255,1288,36,2,80,1752
0,15,0,1288,37,3,80,1752
0,0,0,1288,10,4,80,1752
0,0,0,1288,255,5,80,1752
24,32,254,1289,8,0,80,1758
19,9,1,1289,36,1,80,1758
0,15,16,1289,37,2,80,1758
0,0,0,1289,255,3,80,1758
38,0,0,1292,7,0,40,1764
0,0,0,1292,255,1,40,1764
80,32,254,1294,8,0,87,1766
1,3,0,1294,9,1,87,1766
240,21,254,1294,8,2,87,1766
0,0,0,1294,10,3,87,1766
0,0,0,1294,255,4,87,1766
16,48,229,1295,8,0,77,2590
1,1,0,1295,9,1,77,2590
64,32,254,1295,8,2,77,2590
2,2,0,1295,9,3,77,2590
120,64,254,1295,8,4,77,2590
0,0,0,1295,10,5,77,2590
0,0,0,1295,255,6,77,2590
80,32,254,1296,8,0,69,1529
1,5,0,1296,9,1,69,1529
64,0,0,1296,25,2,69,1529
0,0,0,1296,10,3,69,1529
0,0,0,1296,255,4,69,1529
70,32,254,1297,8,0,69,1528
2,5,0,1297,9,1,69,1528
64,0,0,1297,25,2,69,1528
0,0,0,1297,10,3,69,1528
0,0,0,1297,255,4,69,1528
64,8,165,1298,8,0,92,1768
120,5,165,1298,8,1,92,1768
1,5,0,1298,9,2,92,1768
8,0,0,1298,25,3,92,1768
0,0,0,1298,10,4,92,1768
0,0,0,1298,255,5,92,1768
